address,postal_code,latitude,longitude,full_address,coordinates,nearest_MRT,MRT_distance,nearest_Mall,Mall_distance,nearest_Market,Market_distance,nearest_Hawker,Hawker_distance,CBD_distance
430 BT PANJANG RING RD,670430,1.386640617,103.7705345,430 BUKIT PANJANG RING ROAD SINGAPORE 670430,"(1.386640617, 103.7705345)",Segar,0.15821980211152464,Fajar   Shopping   Centre    Singapore ,0.3350836600408193,SHENG SIONG SUPERMARKET PTE LTD,0.207373717201964,Bukit Timah Market,5.265925282265771,10.915957792614563
411 SAUJANA RD,670411,1.383100562,103.767566,411 SAUJANA ROAD SINGAPORE 670411,"(1.383100562, 103.767566)",Fajar,0.398154613840878,Greenridge   Shopping   Centre    Singapore ,0.29631957990942454,COLD STORAGE SINGAPORE (1983) PTE LTD,0.2891994270618981,Bukit Timah Market,4.92789904499794,10.824305091099369
118 TECK WHYE LANE,680118,1.379871028,103.7506473,118 TECK WHYE LANE SINGAPORE 680118,"(1.379871028, 103.7506473)",Keat Hong,0.2259688421532601,Teck   Whye   Shopping   Centre    Singapore ,0.20296943601987685,PRIME SUPERMARKET (1996) PTE LTD,0.1776666487676577,Blk 254 Jurong East Street 24,4.285444821278097,11.90496534641586
102 TECK WHYE LANE,680102,1.377082841,103.7543944,102 TECK WHYE LANE SINGAPORE 680102,"(1.377082841, 103.7543944)",Teck Whye,0.0896919451247765,Teck   Whye   Shopping   Centre    Singapore ,0.3933307392701813,SHENG SIONG SUPERMARKET PTE LTD,0.13977544130512276,Blk 254 Jurong East Street 24,4.1609035573570035,11.387219512722837
418 CHOA CHU KANG AVE 4,680418,1.382373003,103.7413523,418 CHOA CHU KANG AVENUE 4 IYAD PERDAUS CHILD DEVELOPMENT CENTRE SINGAPORE 680418,"(1.382373003, 103.7413523)",Choa Chu Kang,0.47234110211279984,Lot   One    Singapore ,0.5259213263510026,ANG KEN CHUA,0.1949315985166968,Blk 347 Jurong East Ave 1,4.2617261997973,12.876313394405887
277 CHOA CHU KANG AVE 2,680277,1.379872279,103.7446056,277 CHOA CHU KANG AVENUE 2 SINGAPORE 680277,"(1.379872279, 103.7446056)",South View,0.08928670197000048,Keat   Hong   Shopping   Centre    Singapore ,0.27162547838905476,PRIME SUPERMARKET (1996) PTE LTD,0.27162647499097636,Blk 347 Jurong East Ave 1,4.1066249947710425,12.420244361734591
344 CHOA CHU KANG LOOP,680344,1.383282625,103.7451103,344 CHOA CHU KANG LOOP SINGAPORE 680344,"(1.383282625, 103.7451103)",Choa Chu Kang,0.2532246929445013,Lot   One    Singapore ,0.1992522278652406,NTUC Fairprice Co-operative Ltd,0.19935948952656374,Blk 347 Jurong East Ave 1,4.482001176069381,12.61905129454124
107 TECK WHYE LANE,680107,1.378055381,103.7535882,107 TECK WHYE LANE SINGAPORE 680107,"(1.378055381, 103.7535882)",Teck Whye,0.14673485517962648,Teck   Whye   Shopping   Centre    Singapore ,0.25432296851590136,SHENG SIONG SUPERMARKET PTE LTD,0.060092671110817855,Blk 254 Jurong East Street 24,4.2202464465237375,11.525875707040978
120 TECK WHYE LANE,680120,1.378842417,103.7503394,120 TECK WHYE LANE CARPE DIEM STARLETS 2 PTE. LTD. SINGAPORE 680120,"(1.378842417, 103.7503394)",Keat Hong,0.14489013507750556,Teck   Whye   Shopping   Centre    Singapore ,0.2716126736174945,PRIME SUPERMARKET (1996) PTE LTD,0.2813416692623739,Blk 254 Jurong East Street 24,4.166195950764385,11.856387606672067
312 UBI AVE 1,400312,1.32967348,103.9037843,312 UBI AVENUE 1 KAMPONG UBI GREENVILLE SINGAPORE 400312,"(1.32967348, 103.9037843)",Ubi,0.5430165378033935,Paya   Lebar   Square    Singapore ,1.7346460493940234,COLD STORAGE SINGAPORE (1983) PTE LTD,0.20734758681251864,Blk 4A Eunos Crescent,1.0395469850251364,8.330302542614813
445 HOUGANG AVE 8,530445,1.379123086,103.8942888,445 HOUGANG AVENUE 8 HDB PUBLIC SHELTERS SINGAPORE 530445,"(1.379123086, 103.8942888)",Buangkok,0.44265182879940157,Hougang   Green   Shopping   Mall    Singapore ,0.716405194564689,NTUC Fairprice Co-operative Ltd,0.3661829453592319,Kovan Market & Food Centre,2.4072389021799965,10.401094394866671
215 JURONG EAST ST 21,600215,1.339933272,103.7385145,215 JURONG EAST STREET 21 SINGAPORE 600215,"(1.339933272, 103.7385145)",Chinese Garden,0.7157968799371319,JCube    Singapore ,0.7632155338426457,ONE EIGHT SHOP PTE. LTD.,0.38530424530943425,Blk 254 Jurong East Street 24,0.40518017002798173,10.874503688840381
836 JURONG WEST ST 81,640836,1.342630964,103.6934649,836 JURONG WEST STREET 81 HDB PUBLIC SHELTERS SINGAPORE 640836,"(1.342630964, 103.6934649)",Pioneer,0.7075895819472429,Pioneer   Mall    Singapore ,0.42970852289344064,PRIME SUPERMARKET LIMITED?,0.2354805092109352,Boon Lay Place Market and Food Village,2.2202183310793155,15.780723364402437
946 JURONG WEST ST 91,640946,1.344200099,103.6904518,946 JURONG WEST STREET 91 SINGAPORE 640946,"(1.344200099, 103.6904518)",Pioneer,1.0636351071666816,Pioneer   Mall    Singapore ,0.8013673758392454,PRIME SUPERMARKET LIMITED?,0.29084043020381345,Boon Lay Place Market and Food Village,2.53593364119254,16.147260480607933
943 JURONG WEST ST 91,640943,1.343694927,103.6897893,943 JURONG WEST STREET 91 SINGAPORE 640943,"(1.343694927, 103.6897893)",Pioneer,1.0826388617884446,Pioneer   Mall    Singapore ,0.8548586150034244,PRIME SUPERMARKET LIMITED?,0.28402175063785884,Boon Lay Place Market and Food Village,2.613248741117088,16.205628110744087
940 JURONG WEST ST 91,640940,1.343307908,103.6888734,940 JURONG WEST STREET 91 SINGAPORE 640940,"(1.343307908, 103.6888734)",Pioneer,1.1398061136274849,Pioneer   Mall    Singapore ,0.9447105824263113,PRIME SUPERMARKET LIMITED?,0.33741462257384963,Boon Lay Place Market and Food Village,2.7183418871418388,16.29474261440101
918 JURONG WEST ST 91,640918,1.340579375,103.6871707,918 JURONG WEST STREET 91 SINGAPORE 640918,"(1.340579375, 103.6871707)",Pioneer,1.1851608336482233,Pioneer   Mall    Singapore ,1.1248277988375175,PRIME SUPERMARKET LIMITED?,0.5016626638601984,Boon Lay Place Market and Food Village,2.9482435096992683,16.4129611460723
115 PASIR RIS ST 11,510115,1.36892657,103.9548706,115 PASIR RIS STREET 11 SINGAPORE 510115,"(1.36892657, 103.9548706)",Pasir Ris,0.7790865794616543,White   Sands    Singapore ,0.6824445381534016,COLD STORAGE SINGAPORE (1983) PTE LTD,0.41993908856878925,Blk 137 Tampines Street 11,2.8155306430541702,15.20713705272668
419 PASIR RIS DR 6,510419,1.371523854,103.9547531,419 PASIR RIS DRIVE 6 SINGAPORE 510419,"(1.371523854, 103.9547531)",Pasir Ris,0.6307515039748318,White   Sands    Singapore ,0.5643767645130906,COLD STORAGE SINGAPORE (1983) PTE LTD,0.5160498846256448,Blk 137 Tampines Street 11,3.0768790663907137,15.322683258034033
506 PASIR RIS ST 52,510506,1.376987944,103.9448462,506 PASIR RIS STREET 52 HDB PUBLIC SHELTERS SINGAPORE 510506,"(1.376987944, 103.9448462)",Pasir Ris,0.6512431136114969,Elias   Mall    Singapore ,0.3630826404898557,GOLDEN BAMBOO BROS SUPERMART PTE LTD,0.36588258096544823,Blk 137 Tampines Street 11,3.469608109591366,14.647560508297428
422 SERANGOON CTRL,550422,1.348850143,103.8760008,422 SERANGOON CENTRAL SINGAPORE 550422,"(1.348850143, 103.8760008)",Serangoon,0.2860494357637206,Upper   Serangoon   Shopping   Centre    Singapore ,0.6032743448265833,NTUC Fairprice Co-operative Ltd,0.48776299055784467,Kovan Market & Food Centre,1.5966498819800095,6.583305560664581
136 SERANGOON NTH AVE 2,550136,1.368101598,103.8749878,136 SERANGOON NORTH AVENUE 2 SINGAPORE 550136,"(1.368101598, 103.8749878)",Kovan,1.4317880828873657,Hougang 1    Singapore ,0.9687159737368382,NTUC Fairprice Co-operative Ltd,0.2876218300191181,Chomp Chomp Food Centre,1.0303697444513797,8.08998985642158
523 SERANGOON NTH AVE 4,550523,1.373013184,103.8728743,523 SERANGOON NORTH AVENUE 4 HDB PUBLIC SHELTERS SINGAPORE 550523,"(1.373013184, 103.8728743)",Kovan,1.9732806875144662,Hougang 1    Singapore ,0.7815429134610303,PRIME SUPERMARKET (1996) PTE LTD,0.17834256596014386,Chomp Chomp Food Centre,1.2026611653314543,8.403735558460394
405 SERANGOON AVE 1,550405,1.347709938,103.8728115,405 SERANGOON AVENUE 1 SINGAPORE 550405,"(1.347709938, 103.8728115)",Serangoon,0.2562111126432021,Upper   Serangoon   Shopping   Centre    Singapore ,0.9269080697072976,NTUC Fairprice Co-operative Ltd,0.3618400108361903,Serangoon Garden Market,1.8456078863197198,6.23498245045826
407 SERANGOON AVE 1,550407,1.347186123,103.8729682,407 SERANGOON AVENUE 1 THE MORAL CHILDCARE CENTRE SINGAPORE 550407,"(1.347186123, 103.8729682)",Serangoon,0.30663832635795474,Upper   Serangoon   Shopping   Centre    Singapore ,0.956192842584775,NTUC Fairprice Co-operative Ltd,0.42248765445119874,Serangoon Garden Market,1.9061953336164772,6.208580346048222
141 SERANGOON NTH AVE 2,550141,1.368594209,103.8745232,141 SERANGOON NORTH AVENUE 2 PCF SPARKLETOTS PRESCHOOL @ SERANGOON 141 (CC) SINGAPORE 550141,"(1.368594209, 103.8745232)",Kovan,1.5062170316084145,Hougang 1    Singapore ,0.9504547019865036,NTUC Fairprice Co-operative Ltd,0.21283387594308842,Chomp Chomp Food Centre,1.008912681903961,8.103454618812156
501 SERANGOON NTH AVE 4,550501,1.374183912,103.8761056,501 SERANGOON NORTH AVENUE 4 SINGAPORE 550501,"(1.374183912, 103.8761056)",Kovan,1.8518032886983222,Hougang 1    Singapore ,0.39983230539592735,NTUC Fairprice Co-operative Ltd,0.4044768169598416,Chomp Chomp Food Centre,1.533077474886864,8.712112415773149
423 SERANGOON CTRL,550423,1.348495449,103.8755669,423 SERANGOON CENTRAL LEARNING KIDZ CHILD DEVELOPMENT CENTRE LLP SINGAPORE 550423,"(1.348495449, 103.8755669)",Serangoon,0.26307990247630963,Upper   Serangoon   Shopping   Centre    Singapore ,0.6623907015556281,NTUC Fairprice Co-operative Ltd,0.46691882092210824,Kovan Market & Food Centre,1.6585985770827012,6.52104119904852
138 SERANGOON NTH AVE 2,550138,1.368226999,103.8755488,138 SERANGOON NORTH AVENUE 2 SINGAPORE 550138,"(1.368226999, 103.8755488)",Kovan,1.3919422765471685,Hougang 1    Singapore ,0.926246493684933,NTUC Fairprice Co-operative Ltd,0.3295590231209639,Chomp Chomp Food Centre,1.0929269528615229,8.138505197105934
888A TAMPINES ST 81,521888,1.35048495,103.9309126,888A TAMPINES STREET 81 TAMPINES GROVE SINGAPORE 521888,"(1.35048495, 103.9309126)",Tampines West,0.980465684390989,Our   Tampines   Hub    Singapore ,1.0930515201211919,PRIME SUPERMARKET LIMITED?,0.3956369532801557,Blk 137 Tampines Street 11,1.6075929541148781,11.938965846150518
164 SIMEI RD,520164,1.346073025,103.9584323,164 SIMEI ROAD SINGAPORE 520164,"(1.346073025, 103.9584323)",Upper Changi,0.5481083741297994,Eastpoint   Mall    Singapore ,0.7108667206615029,NTUC Fairprice Co-operative Ltd,0.7065565377762881,Blk 137 Tampines Street 11,1.539223941726707,14.67214432683851
869 TAMPINES ST 83,520869,1.35454672,103.9337391,869 TAMPINES STREET 83 TAMPINES VISTA SINGAPORE 520869,"(1.35454672, 103.9337391)",Tampines,1.0656439478109463,Our   Tampines   Hub    Singapore ,0.8065853067689656,NTUC Fairprice Co-operative Ltd,0.12142208198362488,Blk 137 Tampines Street 11,1.5503683061743008,12.404692882954844
870 TAMPINES ST 83,520870,1.354364518,103.9333916,870 TAMPINES STREET 83 TAMPINES VISTA SINGAPORE 520870,"(1.354364518, 103.9333916)",Tampines,1.1042954107820608,Our   Tampines   Hub    Singapore ,0.8370951859817568,NTUC Fairprice Co-operative Ltd,0.16244090682743442,Blk 137 Tampines Street 11,1.5682014295453088,12.361178852988349
157 SIMEI RD,520157,1.344621596,103.9594175,157 SIMEI ROAD SINGAPORE 520157,"(1.344621596, 103.9594175)",Upper Changi,0.35395220564110447,Eastpoint   Mall    Singapore ,0.7407735998080961,NTUC Fairprice Co-operative Ltd,0.7395595472847254,Blk 137 Tampines Street 11,1.6534909947130048,14.734138524363152
159 SIMEI RD,520159,1.344801829,103.9598616,159 SIMEI ROAD SINGAPORE 520159,"(1.344801829, 103.9598616)",Upper Changi,0.3404722024214924,Eastpoint   Mall    Singapore ,0.7939141182890113,NTUC Fairprice Co-operative Ltd,0.7926335504530061,Blk 137 Tampines Street 11,1.7013051056508908,14.78704300188921
867 TAMPINES ST 83,520867,1.35511312,103.9340464,867 TAMPINES STREET 83 TAMPINES VISTA SINGAPORE 520867,"(1.35511312, 103.9340464)",Tampines,1.033945423243326,Our   Tampines   Hub    Singapore ,0.7979744347348269,NTUC Fairprice Co-operative Ltd,0.052732557202563014,Blk 137 Tampines Street 11,1.56495235017764,12.46135595801518
251 KIM KEAT LINK,310251,1.331546892,103.8570174,251 KIM KEAT LINK SINGAPORE 310251,"(1.331546892, 103.8570174)",Toa Payoh,1.0693820550325597,HDB   Hub   Singapore ,1.0958896953076658,COLD STORAGE SINGAPORE (1983) PTE LTD,0.07701064814587298,Blk 22 Toa Payoh Lorong 7,0.4097156670105437,3.7283304949500633
252 KIM KEAT LINK,310252,1.33121483,103.8572418,252 KIM KEAT LINK SINGAPORE 310252,"(1.33121483, 103.8572418)",Toa Payoh,1.0980663385195453,HDB   Hub   Singapore ,1.1234947164023572,COLD STORAGE SINGAPORE (1983) PTE LTD,0.10173561144596985,Blk 22 Toa Payoh Lorong 7,0.4472190306089863,3.7235029793778764
160 WOODLANDS ST 13,730160,1.433333284,103.7749216,160 WOODLANDS STREET 13 SINGAPORE 730160,"(1.433333284, 103.7749216)",Marsiling,0.1199639085279924,Marsiling   Mall    Singapore ,0.5367519202916223,NTUC Fairprice Co-operative Ltd,0.13046001054020098,Marsiling Lane Food Centre,1.1646556976698077,15.117737204444797
112 LENGKONG TIGA,410112,1.323664834,103.9116192,112 LENGKONG TIGA KAMPONG KEMBANGAN NEIGHBOURHOOD POLICE POST SINGAPORE 410112,"(1.323664834, 103.9116192)",Kembangan,0.358595462345824,Bedok   Mall    Singapore ,1.9657616737830306,NTUC Fairprice Co-operative Ltd,0.10900890629309656,Blk 4A Eunos Crescent,0.8905125458198829,9.034497283163175
646 JLN TENAGA,410646,1.331273948,103.9061715,646 JALAN TENAGA SINGAPORE 410646,"(1.331273948, 103.9061715)",Kaki Bukit,0.530683720207793,Paya   Lebar   Square    Singapore ,2.049844377790102,COLD STORAGE SINGAPORE (1983) PTE LTD,0.4966335192232383,Blk 630 Bedok Reservoir Road,0.9009873868727054,8.634070187257212
150 SILAT AVE,160150,1.277077068,103.8314259,150 SILAT AVENUE SINGAPORE 160150,"(1.277077068, 103.8314259)",Outram Park,0.9630333857660545,Tiong   Bahru   Plaza    Singapore ,1.1156055213245695,FOODIE MARKET PLACE PTE LTD,0.8334571988037033,Blk 112 Jalan Bukit Merah,0.6841294232251,3.630355845411869
10 TOH YI DR,590010,1.337539566,103.7731611,10 TOH YI DRIVE TOH YI GARDENS SINGAPORE 590010,"(1.337539566, 103.7731611)",Beauty World,0.5320598378209411,Beauty   World   Plaza    Singapore ,0.5875713012067274,ZAC MEAT & POULTRY PTE LTD,0.5412220035245637,Bukit Timah Market,0.39864626777973766,7.190380327075742
106 TECK WHYE LANE,680106,1.377957988,103.7529316,106 TECK WHYE LANE SINGAPORE 680106,"(1.377957988, 103.7529316)",Teck Whye,0.15826991926287037,Teck   Whye   Shopping   Centre    Singapore ,0.2380968819483544,SHENG SIONG SUPERMARKET PTE LTD,0.1322141144883724,Blk 254 Jurong East Street 24,4.180593541318121,11.573759573631426
124 TECK WHYE LANE,680124,1.38010501,103.749632,124 TECK WHYE LANE SINGAPORE 680124,"(1.38010501, 103.749632)",Keat Hong,0.1786858960002725,Teck   Whye   Shopping   Centre    Singapore ,0.3149442387506568,PRIME SUPERMARKET (1996) PTE LTD,0.26918173659147615,Blk 254 Jurong East Street 24,4.274073920651252,12.00740087454324
104 TECK WHYE LANE,680104,1.377081621,103.7528704,104 TECK WHYE LANE SINGAPORE 680104,"(1.377081621, 103.7528704)",Teck Whye,0.09623996716554387,Teck   Whye   Shopping   Centre    Singapore ,0.33288689400099913,SHENG SIONG SUPERMARKET PTE LTD,0.1900227998322685,Blk 254 Jurong East Street 24,4.088727774278508,11.51528132853869
224 CHOA CHU KANG CTRL,680224,1.380781526,103.7446696,224 CHOA CHU KANG CENTRAL SINGAPORE 680224,"(1.380781526, 103.7446696)",South View,0.08702816040549585,Keat   Hong   Shopping   Centre    Singapore ,0.3729631663013788,ANG KEN CHUA,0.35052324558051556,Blk 347 Jurong East Ave 1,4.203843753567906,12.478477233091947
101 TECK WHYE LANE,680101,1.377889646,103.7542399,101 TECK WHYE LANE SINGAPORE 680101,"(1.377889646, 103.7542399)",Teck Whye,0.14311837388954013,Teck   Whye   Shopping   Centre    Singapore ,0.31069374165594493,SHENG SIONG SUPERMARKET PTE LTD,0.04908656429138275,Blk 254 Jurong East Street 24,4.234145197124521,11.459301170958984
547 HOUGANG ST 51,530547,1.37936125,103.8920356,547 HOUGANG STREET 51 SINGAPORE 530547,"(1.37936125, 103.8920356)",Buangkok,0.42913026585367636,Hougang   Green   Shopping   Mall    Singapore ,0.4656306641356118,NTUC Fairprice Co-operative Ltd,0.38877969933136913,Kovan Market & Food Centre,2.3490574478484336,10.2548194779648
429 HOUGANG AVE 6,530429,1.375434885,103.8937434,429 HOUGANG AVENUE 6 SINGAPORE 530429,"(1.375434885, 103.8937434)",Hougang,0.4677619115710769,Hougang   Mall    Singapore ,0.3282630259637013,NTUC Fairprice Co-operative Ltd,0.3473836024993147,Kovan Market & Food Centre,2.007320578648488,10.058811098982329
455 HOUGANG AVE 10,530455,1.377481141,103.8954304,455 HOUGANG AVENUE 10 HOPE STUDENT CARE CENTRE SINGAPORE 530455,"(1.377481141, 103.8954304)",Buangkok,0.6549813411086511,Hougang   Mall    Singapore ,0.5849763826253851,COLD STORAGE SINGAPORE (1983) PTE LTD,0.5330162275444102,Kovan Market & Food Centre,2.2941732696900705,10.352995965422616
562 HOUGANG ST 51,530562,1.380932203,103.8891214,562 HOUGANG STREET 51 SINGAPORE 530562,"(1.380932203, 103.8891214)",Buangkok,0.5225453603134632,Hougang   Green   Shopping   Mall    Singapore ,0.22866971617414725,COLD STORAGE SINGAPORE (1983) PTE LTD,0.22866971617414725,Kovan Market & Food Centre,2.4516363645323587,10.180655937721363
507 JURONG WEST ST 52,640507,1.349027089,103.7184299,507 JURONG WEST STREET 52 HONG KAH POINT SINGAPORE 640507,"(1.349027089, 103.7184299)",Lakeside,0.5913977486137258,Boon   Lay   Shopping   Centre    Singapore ,0.7249675644145166,NG TOH TET,0.3013367809429403,Blk 505 Jurong West Street 52,0.06843663103847492,13.313133942803983
945 JURONG WEST ST 91,640945,1.344239293,103.6901301,945 JURONG WEST STREET 91 SINGAPORE 640945,"(1.344239293, 103.6901301)",Pioneer,1.0928742095943929,Pioneer   Mall    Singapore ,0.8364955219135888,PRIME SUPERMARKET LIMITED?,0.31086596503358843,Boon Lay Place Market and Food Village,2.5713876533686726,16.18303503649936
976 JURONG WEST ST 93,640976,1.340011433,103.6938026,976 JURONG WEST STREET 93 MOTHERWELL CHILD CARE CENTRE SINGAPORE 640976,"(1.340011433, 103.6938026)",Pioneer,0.4805691889326888,Pioneer   Mall    Singapore ,0.425576642571506,PRIME SUPERMARKET LIMITED?,0.32367184262216936,Boon Lay Place Market and Food Village,2.244691631983947,15.679082902444978
979 JURONG WEST ST 93,640979,1.339733216,103.6944943,979 JURONG WEST STREET 93 SINGAPORE 640979,"(1.339733216, 103.6944943)",Pioneer,0.3996174616302609,Pioneer   Mall    Singapore ,0.3759225631323552,COLD STORAGE SINGAPORE (1983) PTE LTD,0.3759225631323552,Boon Lay Place Market and Food Village,2.179782989695511,15.597346567443727
827 JURONG WEST ST 81,640827,1.345637888,103.6931541,827 JURONG WEST STREET 81 SINGAPORE 640827,"(1.345637888, 103.6931541)",Pioneer,1.0073696495842117,Gek   Poh   Shopping   Centre    Singapore ,0.6155881311557598,PRIME SUPERMARKET LIMITED?,0.46319450884858315,Boon Lay Place Market and Food Village,2.23123416458528,15.895012990804068
702 JURONG WEST ST 71,640702,1.341985271,103.6953056,702 JURONG WEST STREET 71 SINGAPORE 640702,"(1.341985271, 103.6953056)",Pioneer,0.5368108251247968,Pioneer   Mall    Singapore ,0.21511772489401942,COLD STORAGE SINGAPORE (1983) PTE LTD,0.21511772489401942,Boon Lay Place Market and Food Village,2.030704171136207,15.565048478633013
937 JURONG WEST ST 91,640937,1.342453658,103.6900883,937 JURONG WEST STREET 91 SINGAPORE 640937,"(1.342453658, 103.6900883)",Pioneer,0.9747669098140815,Pioneer   Mall    Singapore ,0.797283897804509,PRIME SUPERMARKET LIMITED?,0.17379556144732766,Boon Lay Place Market and Food Village,2.594694006726801,16.141633766411985
114 LOR 3 GEYLANG,381114,1.311498985,103.8740318,114 LORONG 3 GEYLANG SINGAPORE 381114,"(1.311498985, 103.8740318)",Kallang,0.2957019838904032,Kallang   Wave   Mall    Singapore ,0.8631081028381162,NTUC Fairprice Co-operative Ltd,0.20962976011746254,Blk 17 Upper Boon Keng Road,0.4752419296878491,4.726239011306367
118 PASIR RIS ST 11,510118,1.3671492,103.9548053,118 PASIR RIS STREET 11 SINGAPORE 510118,"(1.3671492, 103.9548053)",Pasir Ris,0.9091138126858047,White   Sands    Singapore ,0.8026692268265626,COLD STORAGE SINGAPORE (1983) PTE LTD,0.47402184941463116,Blk 137 Tampines Street 11,2.632994937268609,15.116058716387144
103 PASIR RIS ST 12,510103,1.367695081,103.9584042,103 PASIR RIS STREET 12 SINGAPORE 510103,"(1.367695081, 103.9584042)",Pasir Ris,1.1806488337175878,Loyang   Point    Singapore ,0.7022802466814645,COLD STORAGE SINGAPORE (1983) PTE LTD,0.147384301759712,Blk 137 Tampines Street 11,2.8798418818693285,15.504741673306087
114 PASIR RIS ST 11,510114,1.368450584,103.9549614,114 PASIR RIS STREET 11 SINGAPORE 510114,"(1.368450584, 103.9549614)",Pasir Ris,0.8203561321358751,White   Sands    Singapore ,0.7209176048459564,COLD STORAGE SINGAPORE (1983) PTE LTD,0.4142668768409348,Blk 137 Tampines Street 11,2.7714282321519854,15.19341531469262
421 PASIR RIS DR 6,510421,1.371105219,103.9548768,421 PASIR RIS DRIVE 6 SINGAPORE 510421,"(1.371105219, 103.9548768)",Pasir Ris,0.6591260432242629,White   Sands    Singapore ,0.5866246755153198,COLD STORAGE SINGAPORE (1983) PTE LTD,0.48021767752535743,Blk 137 Tampines Street 11,3.0387777956536244,15.314173415568273
485 PASIR RIS DR 4,510485,1.374417283,103.9608544,485 PASIR RIS DRIVE 4 SINGAPORE 510485,"(1.374417283, 103.9608544)",Pasir Ris,1.2863897223293028,Downtown   East    Singapore ,0.8615018305031633,RAW MARKET PTE. LTD.,0.13022258315565322,Changi Village Hawker Centre,3.5032076498515785,16.07319013702929
567 PASIR RIS ST 51,510567,1.368993421,103.9491179,567 PASIR RIS STREET 51 SINGAPORE 510567,"(1.368993421, 103.9491179)",Pasir Ris,0.4721950012375568,White   Sands    Singapore ,0.3726438900240172,SHENG SIONG SUPERMARKET PTE LTD,0.1536112044131797,Blk 137 Tampines Street 11,2.6291923799306027,14.636625774422738
459 PASIR RIS DR 4,510459,1.370907156,103.9596423,459 PASIR RIS DRIVE 4 SINGAPORE 510459,"(1.370907156, 103.9596423)",Pasir Ris,1.173774362979601,Loyang   Point    Singapore ,0.7407938489517716,COLD STORAGE SINGAPORE (1983) PTE LTD,0.23935879873024313,Blk 137 Tampines Street 11,3.2562209788143406,15.780666277815932
418 PASIR RIS DR 6,510418,1.371811087,103.9543813,418 PASIR RIS DRIVE 6 SINGAPORE 510418,"(1.371811087, 103.9543813)",Pasir Ris,0.5819932267246437,White   Sands    Singapore ,0.5193301136072676,NTUC Fairprice Co-operative Ltd,0.5152163892142565,Blk 137 Tampines Street 11,3.091816144158728,15.300136792079725
401 SERANGOON AVE 1,550401,1.346265987,103.8731998,401 SERANGOON AVENUE 1 SINGAPORE 550401,"(1.346265987, 103.8731998)",Serangoon,0.40277497719882077,Upper   Serangoon   Shopping   Centre    Singapore ,1.0174093451033293,NTUC Fairprice Co-operative Ltd,0.5279743960845874,Serangoon Garden Market,2.0109148741280443,6.1597318024934875
426 SERANGOON AVE 1,550426,1.347795057,103.8760221,426 SERANGOON AVENUE 1 SINGAPORE 550426,"(1.347795057, 103.8760221)",Serangoon,0.3510550790710131,Upper   Serangoon   Shopping   Centre    Singapore ,0.7050115480378802,NTUC Fairprice Co-operative Ltd,0.5540024226617313,Kovan Market & Food Centre,1.680809646771993,6.508171011957433
419 SERANGOON CTRL,550419,1.34920192,103.8758597,419 SERANGOON CENTRAL SINGAPORE 550419,"(1.34920192, 103.8758597)",Serangoon,0.2579690018767232,Upper   Serangoon   Shopping   Centre    Singapore ,0.5790456706415569,NTUC Fairprice Co-operative Ltd,0.45651496314739903,Kovan Market & Food Centre,1.580194396010425,6.597501684760614
424 SERANGOON CTRL,550424,1.348147389,103.8755908,424 SERANGOON CENTRAL SINGAPORE 550424,"(1.348147389, 103.8755908)",Serangoon,0.2891697373300035,Upper   Serangoon   Shopping   Centre    Singapore ,0.6937217397833303,NTUC Fairprice Co-operative Ltd,0.4920941582613716,Kovan Market & Food Centre,1.6844896764484845,6.497521700816906
302 TAMPINES ST 32,520302,1.352258033,103.9552272,302 TAMPINES STREET 32 HDB PUBLIC SHELTERS SINGAPORE 520302,"(1.352258033, 103.9552272)",Tampines East,0.4513731663118404,Eastpoint   Mall    Singapore ,1.1017896155427196,YES SUPERMARKET PTE LTD,0.27774349060036585,Blk 137 Tampines Street 11,1.3843517797399554,14.5389070273126
872 TAMPINES ST 84,520872,1.354221727,103.9323541,872 TAMPINES STREET 84 TAMPINES VISTA SINGAPORE 520872,"(1.354221727, 103.9323541)",Tampines West,1.1625033410512553,Our   Tampines   Hub    Singapore ,0.9441157697711954,NTUC Fairprice Co-operative Ltd,0.26491689763762144,Blk 137 Tampines Street 11,1.6521614950790955,12.249217853889872
485B TAMPINES AVE 9,521485,1.359844278,103.9564361,485B TAMPINES AVENUE 9 SINGAPORE 521485,"(1.359844278, 103.9564361)",Tampines East,0.4073750673518982,Loyang   Point    Singapore ,1.1676581295144457,NTUC Fairprice Co-operative Ltd,0.3717987418436267,Blk 137 Tampines Street 11,2.0440243282060595,14.959380680055908
253 KIM KEAT AVE,310253,1.331121949,103.8577798,253 KIM KEAT AVENUE SINGAPORE 310253,"(1.331121949, 103.8577798)",Toa Payoh,1.1586859404851089,The   Poiz    Singapore ,1.1531075973512959,COLD STORAGE SINGAPORE (1983) PTE LTD,0.11735462669191113,Blk 22 Toa Payoh Lorong 7,0.4643803691462539,3.763027359133505
401 YISHUN AVE 6,760401,1.427033766,103.8470886,401 YISHUN AVENUE 6 SINGAPORE 760401,"(1.427033766, 103.8470886)",Yishun,1.3705031802571028,Wisteria   Mall    Singapore ,1.196823868667587,COLD STORAGE SINGAPORE (1983) PTE LTD,0.23801548725082633,Chong Pang City Wet Market & Food Centre,2.1493162209498373,13.157935709207448
