,address,postal_code,latitude,longitude,full_address,coordinates,nearest_MRT,MRT_distance,nearest_Mall,Mall_distance,nearest_Market,Market_distance,nearest_Hawker,Hawker_distance,CBD_distance
74,178 ANG MO KIO AVE 4,560178,1.376193199,103.8370382,178 ANG MO KIO AVENUE 4 KEBUN BARU LINK 2 SINGAPORE 560178,"(1.376193199, 103.8370382)",Yio Chu Kang,1.073358178,Broadway   Plaza    Singapore ,1.100319158,COLD STORAGE SINGAPORE (1983) PTE LTD,0.371373192,Mayflower Market & Food Centre,0.303038602,10.37654201
75,180 ANG MO KIO AVE 5,560180,1.376677064,103.838361,180 ANG MO KIO AVENUE 5 PCF SPARKLETOTS PRESCHOOL @ KEBUN BARU 180 (CC) SINGAPORE 560180,"(1.3766770640000001, 103.83836099999999)",Yio Chu Kang,0.923133427,Broadway   Plaza    Singapore ,0.997009312,COLD STORAGE SINGAPORE (1983) PTE LTD,0.317573265,Mayflower Market & Food Centre,0.25311081,10.40786471
76,209 ANG MO KIO AVE 3,560209,1.368970789,103.8432845,209 ANG MO KIO AVENUE 3 MY FIRST SKOOL SINGAPORE 560209,"(1.368970789, 103.8432845)",Ang Mo Kio,0.710455438,Broadway   Plaza    Singapore ,0.445105805,SHENG SIONG SUPERMARKET PTE LTD,0.13616903,Blk 226H Ang Mo Kio Street 22,0.400653345,9.491459614
77,231 ANG MO KIO AVE 3,560231,1.368561036,103.8375252,231 ANG MO KIO AVENUE 3 KEBUN BARU PALM VIEW SINGAPORE 560231,"(1.368561036, 103.8375252)",Ang Mo Kio,1.350785652,Broadway   Plaza    Singapore ,1.011395751,SHENG SIONG SUPERMARKET PTE LTD,0.142353902,Blk 226D Ang Mo Kio Ave 1,0.265022505,9.530164034
78,254 ANG MO KIO AVE 4,560254,1.37020344,103.8346877,254 ANG MO KIO AVENUE 4 KEBUN BARU VIEW SINGAPORE 560254,"(1.37020344, 103.8346877)",Ang Mo Kio,1.656485197,Broadway   Plaza    Singapore ,1.269312662,SHENG SIONG SUPERMARKET PTE LTD,0.373070976,Blk 226D Ang Mo Kio Ave 1,0.622595297,9.76617913
79,103 ANG MO KIO AVE 3,560103,1.371016578,103.8393048,103 ANG MO KIO AVENUE 3 KEBUN BARU HEIGHTS SINGAPORE 560103,"(1.371016578, 103.8393048)",Ang Mo Kio,1.148419305,Broadway   Plaza    Singapore ,0.748370754,COLD STORAGE SINGAPORE (1983) PTE LTD,0.349740301,Mayflower Market & Food Centre,0.395571342,9.769945037
80,105 ANG MO KIO AVE 4,560105,1.372313283,103.8376011,105 ANG MO KIO AVENUE 4 KEBUN BARU HEIGHTS SINGAPORE 560105,"(1.3723132830000002, 103.8376011)",Yio Chu Kang,1.329300853,Broadway   Plaza    Singapore ,0.931678762,COLD STORAGE SINGAPORE (1983) PTE LTD,0.307132551,Mayflower Market & Food Centre,0.309764873,9.940637037
81,344 ANG MO KIO AVE 3,560344,1.367977051,103.8492648,344 ANG MO KIO AVENUE 3 TECK GHEE EVERGREEN SINGAPORE 560344,"(1.367977051, 103.84926479999999)",Ang Mo Kio,0.230538637,AMKHub    Singapore ,0.167687187,NTUC Fairprice Co-operative Ltd,0.152458731,Blk 341 Ang Mo Kio Ave 1,0.478341026,9.339372383
82,324 ANG MO KIO AVE 3,560324,1.368333922,103.8468792,324 ANG MO KIO AVENUE 3 ANG MO KIO 31 SINGAPORE 560324,"(1.368333922, 103.8468792)",Ang Mo Kio,0.355009391,AMKHub    Singapore ,0.20379572,NTUC Fairprice Co-operative Ltd,0.228124873,Blk 724 Ang Mo Kio Ave 6,0.431461958,9.390152417
83,120 ANG MO KIO AVE 3,560120,1.370047397,103.8445948,120 ANG MO KIO AVENUE 3 SINGAPORE 560120,"(1.3700473969999998, 103.8445948)",Ang Mo Kio,0.555066141,Broadway   Plaza    Singapore ,0.260042635,SHENG SIONG SUPERMARKET PTE LTD,0.132285726,Blk 724 Ang Mo Kio Ave 6,0.320817011,9.597678347
84,124 ANG MO KIO AVE 6,560124,1.370888391,103.8447645,124 ANG MO KIO AVENUE 6 JAMIYAH CHILD CARE CENTRE SINGAPORE 560124,"(1.370888391, 103.8447645)",Ang Mo Kio,0.544722986,Broadway   Plaza    Singapore ,0.177913026,SHENG SIONG SUPERMARKET PTE LTD,0.169172442,Blk 724 Ang Mo Kio Ave 6,0.243391323,9.689386764
85,414 ANG MO KIO AVE 10,560414,1.363904664,103.8539138,414 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560414,"(1.363904664, 103.85391379999999)",Ang Mo Kio,0.833298699,AMKHub    Singapore ,0.849094057,G8 MART PTE. LTD.,0.195305716,Blk 409 Ang Mo Kio Ave 10,0.205288101,8.886596772
86,438 ANG MO KIO AVE 10,560438,1.366970817,103.8539066,438 ANG MO KIO AVENUE 10 CHONG BOON RISE SINGAPORE 560438,"(1.366970817, 103.8539066)",Ang Mo Kio,0.588049608,AMKHub    Singapore ,0.656163417,G8 MART PTE. LTD.,0.205022058,Blk 453A Ang Mo Kio Ave 10,0.306267666,9.227379293
87,427 ANG MO KIO AVE 3,560427,1.369311859,103.8545506,427 ANG MO KIO AVENUE 3 CHONG BOON HEIGHTS SINGAPORE 560427,"(1.369311859, 103.8545506)",Ang Mo Kio,0.557329198,AMKHub    Singapore ,0.676625016,COLD STORAGE SINGAPORE (1983) PTE LTD,0.377894609,Blk 453A Ang Mo Kio Ave 10,0.232956241,9.489791254
88,428 ANG MO KIO AVE 3,560428,1.368939065,103.8544123,428 ANG MO KIO AVENUE 3 CHONG BOON HEIGHTS SINGAPORE 560428,"(1.368939065, 103.8544123)",Ang Mo Kio,0.549711314,AMKHub    Singapore ,0.662155005,COLD STORAGE SINGAPORE (1983) PTE LTD,0.416217671,Blk 453A Ang Mo Kio Ave 10,0.229134531,9.447843631
89,473 ANG MO KIO AVE 10,560473,1.363053809,103.856846,473 ANG MO KIO AVENUE 10 TECK GHEE HORIZON SINGAPORE 560473,"(1.363053809, 103.85684599999999)",Ang Mo Kio,1.118857403,myVillage Singapore,0.940724528,G8 MART PTE. LTD.,0.503075788,Blk 409 Ang Mo Kio Ave 10,0.167127504,8.807550551
90,573 ANG MO KIO AVE 3,560573,1.37056144,103.8548231,573 ANG MO KIO AVENUE 3 CHENG SAN COURT SINGAPORE 560573,"(1.37056144, 103.85482309999999)",Ang Mo Kio,0.584999917,AMKHub    Singapore ,0.721657415,COLD STORAGE SINGAPORE (1983) PTE LTD,0.253880424,Blk 527 Ang Mo Kio Ave 10,0.269963023,9.629733362
91,585 ANG MO KIO AVE 3,560585,1.370597561,103.852367,585 ANG MO KIO AVENUE 3 CHENG SAN COURT SINGAPORE 560585,"(1.3705975609999999, 103.852367)",Ang Mo Kio,0.315415003,AMKHub    Singapore ,0.458820678,COLD STORAGE SINGAPORE (1983) PTE LTD,0.283823964,Blk 527 Ang Mo Kio Ave 10,0.351043204,9.627489934
92,456 ANG MO KIO AVE 10,560456,1.36716072,103.8586585,456 ANG MO KIO AVENUE 10 TECK GHEE GRANDEUR SINGAPORE 560456,"(1.36716072, 103.85865849999999)",Ang Mo Kio,1.05741281,myVillage Singapore,0.743633768,G8 MART PTE. LTD.,0.66280744,Blk 453A Ang Mo Kio Ave 10,0.283170484,9.278110288
93,544 ANG MO KIO AVE 10,560544,1.373959619,103.8564714,544 ANG MO KIO AVENUE 10 CHENG SAN GREEN SINGAPORE 560544,"(1.373959619, 103.8564714)",Ang Mo Kio,0.881428883,Jubilee   Square    Singapore ,1.002445466,COLD STORAGE SINGAPORE (1983) PTE LTD,0.321939633,Blk 527 Ang Mo Kio Ave 10,0.249642571,10.01555872
94,640 ANG MO KIO AVE 6,560640,1.38003436,103.8436067,640 ANG MO KIO AVENUE 6 YIO CHU KANG HEIGHTS SINGAPORE 560640,"(1.38003436, 103.84360670000001)",Yio Chu Kang,0.241750335,Broadway   Plaza    Singapore ,0.938105985,COLD STORAGE SINGAPORE (1983) PTE LTD,0.787867522,Blk 628 Ang Mo Kio Ave 4,0.343227916,10.71344974
95,638 ANG MO KIO AVE 6,560638,1.380457054,103.8435706,638 ANG MO KIO AVENUE 6 YIO CHU KANG HEIGHTS SINGAPORE 560638,"(1.380457054, 103.84357059999999)",Yio Chu Kang,0.20917228,Broadway   Plaza    Singapore ,0.984390476,COLD STORAGE SINGAPORE (1983) PTE LTD,0.82526399,Blk 628 Ang Mo Kio Ave 4,0.327211423,10.76062214
96,646 ANG MO KIO AVE 6,560646,1.379395177,103.8437636,646 ANG MO KIO AVENUE 6 ANG MO KIO 61 SINGAPORE 560646,"(1.379395177, 103.84376359999999)",Yio Chu Kang,0.293342003,Broadway   Plaza    Singapore ,0.864998873,COLD STORAGE SINGAPORE (1983) PTE LTD,0.740391599,Blk 628 Ang Mo Kio Ave 4,0.387502313,10.64117904
97,150 ANG MO KIO AVE 5,560150,1.376806785,103.842018,150 ANG MO KIO AVENUE 5 YIO CHU KANG GROVE SINGAPORE 560150,"(1.376806785, 103.84201800000001)",Yio Chu Kang,0.638941594,Broadway   Plaza    Singapore ,0.697605163,COLD STORAGE SINGAPORE (1983) PTE LTD,0.394782405,Mayflower Market & Food Centre,0.397122072,10.37250632
98,179 ANG MO KIO AVE 5,560179,1.376904181,103.8362181,179 ANG MO KIO AVENUE 5 KEBUN BARU LINK 2 SINGAPORE 560179,"(1.376904181, 103.8362181)",Yio Chu Kang,1.108380924,Broadway   Plaza    Singapore ,1.217051052,COLD STORAGE SINGAPORE (1983) PTE LTD,0.491917731,Mayflower Market & Food Centre,0.423446597,10.46915046
99,336 ANG MO KIO AVE 1,560336,1.363575651,103.8518712,336 ANG MO KIO AVENUE 1 TECK GHEE VIEW SINGAPORE 560336,"(1.3635756509999999, 103.8518712)",Ang Mo Kio,0.760725022,AMKHub    Singapore ,0.736393811,G8 MART PTE. LTD.,0.235120158,Blk 409 Ang Mo Kio Ave 10,0.399125976,8.846367749
100,335 ANG MO KIO AVE 1,560335,1.363209968,103.8506906,335 ANG MO KIO AVENUE 1 TECK GHEE VIEW SINGAPORE 560335,"(1.363209968, 103.8506906)",Ang Mo Kio,0.767646384,AMKHub    Singapore ,0.716309302,G8 MART PTE. LTD.,0.349981233,Blk 341 Ang Mo Kio Ave 1,0.300047237,8.806250499
101,401 ANG MO KIO AVE 10,560401,1.361017656,103.8553876,401 ANG MO KIO AVENUE 10 SINGAPORE 560401,"(1.361017656, 103.85538759999999)",Ang Mo Kio,1.191129799,myVillage Singapore,1.16790669,G8 MART PTE. LTD.,0.555117667,Blk 409 Ang Mo Kio Ave 10,0.194752001,8.572177645
102,439 ANG MO KIO AVE 10,560439,1.366291979,103.8534963,439 ANG MO KIO AVENUE 10 SINGAPORE 560439,"(1.366291979, 103.8534963)",Ang Mo Kio,0.600881038,AMKHub    Singapore ,0.649219097,G8 MART PTE. LTD.,0.116835017,Blk 453A Ang Mo Kio Ave 10,0.384297724,9.150766018
103,430 ANG MO KIO AVE 3,560430,1.368992878,103.8527613,430 ANG MO KIO AVENUE 3 CHONG BOON HEIGHTS SINGAPORE 560430,"(1.368992878, 103.8527613)",Ang Mo Kio,0.370954465,AMKHub    Singapore ,0.478580233,G8 MART PTE. LTD.,0.401915347,Blk 453A Ang Mo Kio Ave 10,0.407772234,9.449556226
104,460 ANG MO KIO AVE 10,560460,1.366339477,103.8591223,460 ANG MO KIO AVENUE 10 TECK GHEE GRANDEUR SINGAPORE 560460,"(1.366339477, 103.8591223)",Ang Mo Kio,1.136336095,myVillage Singapore,0.670970334,NTUC Fairprice Co-operative Ltd,0.674983846,Blk 453A Ang Mo Kio Ave 10,0.373572288,9.191662683
105,459 ANG MO KIO AVE 10,560459,1.367019645,103.8593772,459 ANG MO KIO AVENUE 10 TECK GHEE GRANDEUR SINGAPORE 560459,"(1.367019645, 103.8593772)",Ang Mo Kio,1.138357076,myVillage Singapore,0.662765736,NTUC Fairprice Co-operative Ltd,0.66503405,Blk 453A Ang Mo Kio Ave 10,0.362711171,9.269580343
106,716 ANG MO KIO AVE 6,560716,1.371477831,103.8458688,716 ANG MO KIO AVENUE 6 SINGAPORE 560716,"(1.371477831, 103.84586879999999)",Ang Mo Kio,0.443879436,Broadway   Plaza    Singapore ,0.052316418,NTUC Fairprice Co-operative Ltd,0.135178791,Blk 724 Ang Mo Kio Ave 6,0.107849509,9.745920778
107,545 ANG MO KIO AVE 10,560545,1.373179219,103.8562945,545 ANG MO KIO AVENUE 10 CHENG SAN GREEN SINGAPORE 560545,"(1.373179219, 103.85629449999999)",Ang Mo Kio,0.82389829,Jubilee   Square    Singapore ,0.967712376,COLD STORAGE SINGAPORE (1983) PTE LTD,0.273720285,Blk 527 Ang Mo Kio Ave 10,0.2053994,9.927858613
108,620 ANG MO KIO AVE 9,560620,1.382440829,103.8395464,620 ANG MO KIO AVENUE 9 SINGAPORE 560620,"(1.382440829, 103.8395464)",Yio Chu Kang,0.602383424,Broadway   Plaza    Singapore ,1.369232268,COLD STORAGE SINGAPORE (1983) PTE LTD,0.923095233,Blk 628 Ang Mo Kio Ave 4,0.201826411,11.02588833
109,622 ANG MO KIO AVE 9,560622,1.382064342,103.8397419,622 ANG MO KIO AVENUE 9 SINGAPORE 560622,"(1.3820643419999998, 103.8397419)",Yio Chu Kang,0.57690629,Broadway   Plaza    Singapore ,1.322184144,COLD STORAGE SINGAPORE (1983) PTE LTD,0.881156936,Blk 628 Ang Mo Kio Ave 4,0.155846399,10.98170477
110,259 ANG MO KIO AVE 2,560259,1.368581482,103.8315578,259 ANG MO KIO AVENUE 2 THE CLOVER @ KEBUN BARU SINGAPORE 560259,"(1.368581482, 103.8315578)",Ang Mo Kio,2.01071397,Thomson   Plaza    Singapore ,1.591106747,COLD STORAGE SINGAPORE (1983) PTE LTD,0.544098738,Sembawang Hill Food Centre,0.509982813,9.663545229
111,101 ANG MO KIO AVE 3,560101,1.370261584,103.8394679,101 ANG MO KIO AVENUE 3 KEBUN BARU HEIGHTS SINGAPORE 560101,"(1.370261584, 103.8394679)",Ang Mo Kio,1.125291134,Broadway   Plaza    Singapore ,0.746811555,SHENG SIONG SUPERMARKET PTE LTD,0.427641243,Blk 226H Ang Mo Kio Street 22,0.351268647,9.68428383
112,620 BEDOK RESERVOIR RD,470620,1.33433432,103.9177126,620 BEDOK RESERVOIR ROAD PCF SPARKLETOTS PRESCHOOL @ EUNOS 620 (CC) SINGAPORE 470620,"(1.33433432, 103.91771259999999)",Bedok North,0.110539826,Djitsun   Mall   Bedok    Singapore ,1.611064447,COLD STORAGE SINGAPORE (1983) PTE LTD,0.343904173,Blk 630 Bedok Reservoir Road,0.42717984,9.235860753
113,534 BEDOK NTH ST 3,460534,1.333042939,103.9247742,534 BEDOK NORTH STREET 3 MORAL STUDENT CARE CENTRE (BEDOK NORTH) SINGAPORE 460534,"(1.333042939, 103.9247742)",Bedok North,0.786955653,Djitsun   Mall   Bedok    Singapore ,0.944678401,SHENG SIONG SUPERMARKET PTE LTD,0.107536071,Blk 538 Bedok North Street 3,0.142736862,9.79123996
114,18 BEDOK STH RD,460018,1.320625049,103.9347342,18 BEDOK SOUTH ROAD SINGAPORE 460018,"(1.320625049, 103.93473420000001)",Bedok,0.630831134,Bedok   Point    Singapore ,0.532800608,PRIME SUPERMARKET (1996) PTE LTD,0.011328501,Blk 16 Bedok South Road,0.083348138,10.09742587
115,28 NEW UPP CHANGI RD,460028,1.323705317,103.9349928,28 NEW UPPER CHANGI ROAD T-NET CLUB @ BEDOK SINGAPORE 460028,"(1.323705317, 103.93499279999999)",Bedok,0.533560559,Bedok   Point    Singapore ,0.314561835,PRIME SUPERMARKET (1996) PTE LTD,0.354245588,Blk 16 Bedok South Road,0.36030863,10.26623906
116,29 NEW UPP CHANGI RD,464029,1.323958134,103.9363413,29 NEW UPPER CHANGI ROAD SINGAPORE 464029,"(1.323958134, 103.9363413)",Bedok,0.682209472,Bedok   Point    Singapore ,0.449788217,PRIME SUPERMARKET (1996) PTE LTD,0.419801991,Blk 16 Bedok South Road,0.396350773,10.41374759
117,30 NEW UPP CHANGI RD,461030,1.323526787,103.9364239,30 NEW UPPER CHANGI ROAD PCF SPARKLETOTS PRESCHOOL @ BEDOK BLK 30 (KN) SINGAPORE 461030,"(1.323526787, 103.93642390000001)",Bedok,0.693705386,Bedok   Point    Singapore ,0.470918206,PRIME SUPERMARKET (1996) PTE LTD,0.381112746,Blk 16 Bedok South Road,0.352664742,10.40170677
118,75 BEDOK NTH RD,460075,1.327914779,103.9421444,75 BEDOK NORTH ROAD SINGAPORE 460075,"(1.327914779, 103.9421444)",Tanah Merah,0.486542195,East   Village    Singapore ,0.622656319,NTUC Fairprice Co-operative Ltd,0.412224066,Blk 58 New Upper Changi Road,0.436512495,11.18554528
119,76 BEDOK NTH RD,460076,1.328306499,103.9420657,76 BEDOK NORTH ROAD PCF SPARKLETOTS PRESCHOOL @ FENGSHAN 76 (CC) SINGAPORE 460076,"(1.328306499, 103.9420657)",Tanah Merah,0.502987384,East   Village    Singapore ,0.600137262,NTUC Fairprice Co-operative Ltd,0.454168579,Blk 58 New Upper Changi Road,0.476850951,11.1967623
120,501 BEDOK NTH ST 3,460501,1.331640712,103.9311677,501 BEDOK NORTH STREET 3 KAKI BUKIT VILLE SINGAPORE 460501,"(1.331640712, 103.9311677)",Bedok Reservoir,0.590086144,Djitsun   Mall   Bedok    Singapore ,0.645144897,MELON SUPERMARKET PTE LTD,0.107466606,Blk 511 Bedok North Street 3,0.192524741,10.30822288
121,502 BEDOK NTH ST 3,460502,1.331245062,103.9312443,502 BEDOK NORTH STREET 3 KAKI BUKIT VILLE SINGAPORE 460502,"(1.331245062, 103.9312443)",Bedok Reservoir,0.628554333,Djitsun   Mall   Bedok    Singapore ,0.605401938,MELON SUPERMARKET PTE LTD,0.147089429,Blk 511 Bedok North Street 3,0.237209927,10.29301577
122,503 BEDOK NTH ST 3,460503,1.331488468,103.9324654,503 BEDOK NORTH STREET 3 MY FIRST SKOOL SINGAPORE 460503,"(1.3314884679999999, 103.93246540000001)",Bedok Reservoir,0.571785085,Djitsun   Mall   Bedok    Singapore ,0.682939913,COLD STORAGE SINGAPORE (1983) PTE LTD,0.232633917,Blk 511 Bedok North Street 3,0.281933154,10.42367479
123,504 BEDOK NTH ST 3,460504,1.331880003,103.9323894,504 BEDOK NORTH STREET 3 KAKI BUKIT VILLE SINGAPORE 460504,"(1.331880003, 103.9323894)",Bedok Reservoir,0.529715459,Djitsun   Mall   Bedok    Singapore ,0.718070454,COLD STORAGE SINGAPORE (1983) PTE LTD,0.195514514,Blk 511 Bedok North Street 3,0.246014869,10.43851897
124,2 BEDOK STH AVE 1,460002,1.321301188,103.9332996,2 BEDOK SOUTH AVENUE 1 SINGAPORE 460002,"(1.321301188, 103.9332996)",Bedok,0.45966733,Bedok   Point    Singapore ,0.402254907,PRIME SUPERMARKET (1996) PTE LTD,0.184143435,Blk 16 Bedok South Road,0.257539055,9.982672221
125,20 CHAI CHEE RD,461020,1.326272712,103.9228853,20 CHAI CHEE ROAD PING-AN GARDENS SINGAPORE 461020,"(1.326272712, 103.9228853)",Bedok,0.850631235,Bedok   Mall    Singapore ,0.728859332,Teo Bobby,0.235639998,Blk 538 Bedok North Street 3,0.661015466,9.21173651
126,21 CHAI CHEE RD,461021,1.325778506,103.9224247,21 CHAI CHEE ROAD PING-AN GARDENS SINGAPORE 461021,"(1.325778506, 103.9224247)",Bedok,0.886167492,Bedok   Mall    Singapore ,0.768892117,Teo Bobby,0.244110138,Blk 538 Bedok North Street 3,0.7315067,9.139690682
127,59 CHAI CHEE RD,460059,1.324889163,103.9202467,59 CHAI CHEE ROAD PING-AN GARDENS SINGAPORE 460059,"(1.324889163, 103.9202467)",Kembangan,0.872317502,Bedok   Mall    Singapore ,1.00290719,Teo Bobby,0.458613897,Blk 538 Bedok North Street 3,0.937502609,8.880986594
128,58 CHAI CHEE DR,460058,1.325960771,103.9197331,58 CHAI CHEE DRIVE MINI WORLD CHILD CARE & DEVELOPMENT CENTRE PTE LTD SINGAPORE 460058,"(1.3259607709999999, 103.91973309999999)",Kembangan,0.891637439,Bedok   Mall    Singapore ,1.06812678,Teo Bobby,0.532484909,Blk 538 Bedok North Street 3,0.880172038,8.893880663
129,55 CHAI CHEE DR,460055,1.326848469,103.9190156,55 CHAI CHEE DRIVE PING-AN GARDENS SINGAPORE 460055,"(1.326848469, 103.9190156)",Kembangan,0.899077881,Bedok   Mall    Singapore ,1.162829972,Teo Bobby,0.638926,Blk 538 Bedok North Street 3,0.870376693,8.878615551
130,22 BEDOK STH AVE 1,460022,1.322831737,103.9328522,22 BEDOK SOUTH AVENUE 1 SINGAPORE 460022,"(1.322831737, 103.9328522)",Bedok,0.323634761,Bedok   Point    Singapore ,0.225075801,SHENG SIONG SUPERMARKET PTE LTD,0.279495053,Blk 208B New Upper Changi Road,0.333756762,10.00963995
131,105 BEDOK NTH AVE 4,460105,1.333722809,103.9365177,105 BEDOK NORTH AVENUE 4 PEARL GARDEN SINGAPORE 460105,"(1.333722809, 103.9365177)",Bedok Reservoir,0.498888879,Bedok   Point    Singapore ,1.093316782,NTUC Fairprice Co-operative Ltd,0.207611448,Blk 85 Bedok North Street 4,0.315303082,10.93794111
132,104 BEDOK NTH AVE 4,460104,1.333298521,103.9366015,104 BEDOK NORTH AVENUE 4 PEARL GARDEN SINGAPORE 460104,"(1.333298521, 103.9366015)",Bedok Reservoir,0.537102131,Bedok   Point    Singapore ,1.054802172,NTUC Fairprice Co-operative Ltd,0.183986192,Blk 85 Bedok North Street 4,0.281542176,10.9222363
133,107 BEDOK NTH RD,460107,1.332317407,103.9363013,107 BEDOK NORTH ROAD FENGSHAN ESTATE SINGAPORE 460107,"(1.3323174070000001, 103.9363013)",Bedok Reservoir,0.596045446,Bedok   Point    Singapore ,0.942426511,SHENG SIONG SUPERMARKET PTE LTD,0.116569158,Blk 85 Bedok North Street 4,0.278932918,10.83891498
134,110 BEDOK NTH RD,460110,1.332472064,103.9348605,110 BEDOK NORTH ROAD FENGSHAN ESTATE SINGAPORE 460110,"(1.332472064, 103.9348605)",Bedok Reservoir,0.499793778,Bedok   Point    Singapore ,0.896308075,SHENG SIONG SUPERMARKET PTE LTD,0.251007392,Blk 85 Bedok North Street 4,0.440017289,10.70872654
135,69 BEDOK STH AVE 3,460069,1.319350264,103.9436324,69 BEDOK SOUTH AVENUE 3 SIGLAP LUCKY VALLEY SINGAPORE 460069,"(1.319350264, 103.9436324)",Tanah Merah,0.939847028,Bedok   Point    Singapore ,1.389582426,NTUC Fairprice Co-operative Ltd,0.591224717,Blk 58 New Upper Changi Road,0.597288595,10.95828523
136,33 BEDOK STH AVE 2,460033,1.322841243,103.9391287,33 BEDOK SOUTH AVENUE 2 SATS STAFF HOME FOR SENIOR CITIZENS SINGAPORE 460033,"(1.322841243, 103.9391287)",Tanah Merah,0.956270393,Bedok   Point    Singapore ,0.780803641,NTUC Fairprice Co-operative Ltd,0.313647217,Blk 58 New Upper Changi Road,0.266035543,10.64386917
137,46 BEDOK STH AVE 3,460046,1.322528611,103.9426664,46 BEDOK SOUTH AVENUE 3 SINGAPORE 460046,"(1.3225286109999999, 103.94266640000001)",Tanah Merah,0.679840086,East   Village    Singapore ,1.100768901,NTUC Fairprice Co-operative Ltd,0.226996042,Blk 58 New Upper Changi Road,0.243790554,10.99091172
138,117 BEDOK NTH RD,460117,1.330654548,103.9384963,117 BEDOK NORTH ROAD SINGAPORE 460117,"(1.330654548, 103.9384963)",Bedok Reservoir,0.89453489,East   Village    Singapore ,0.865542695,SHENG SIONG SUPERMARKET PTE LTD,0.200935963,Blk 85 Bedok North Street 4,0.156621917,10.96286644
139,116 BEDOK NTH RD,460116,1.331008235,103.9380668,116 BEDOK NORTH ROAD SINGAPORE 460116,"(1.331008235, 103.9380668)",Bedok Reservoir,0.83334333,East   Village    Singapore ,0.908280186,SHENG SIONG SUPERMARKET PTE LTD,0.141685101,Blk 85 Bedok North Street 4,0.139559956,10.93955205
140,115 BEDOK NTH RD,460115,1.331433688,103.9368654,115 BEDOK NORTH ROAD PCF SPARKLETOTS PRESCHOOL @ FENGSHAN 115 (CC) SINGAPORE 460115,"(1.331433688, 103.93686540000002)",Bedok Reservoir,0.712311858,Bedok   Point    Singapore ,0.890007827,SHENG SIONG SUPERMARKET PTE LTD,0,Blk 85 Bedok North Street 4,0.22446437,10.84532189
141,125 BEDOK NTH RD,460125,1.328843215,103.9391237,125 BEDOK NORTH ROAD SINGAPORE 460125,"(1.328843215, 103.93912370000001)",Tanah Merah,0.83526079,East   Village    Singapore ,0.851671207,SHENG SIONG SUPERMARKET PTE LTD,0.382092591,Blk 85 Bedok North Street 4,0.356383084,10.93107343
142,124 BEDOK NTH RD,460124,1.329258819,103.9390464,124 BEDOK NORTH ROAD SINGAPORE 460124,"(1.329258819, 103.93904640000001)",Tanah Merah,0.8542189,East   Village    Singapore ,0.843169877,SHENG SIONG SUPERMARKET PTE LTD,0.342442074,Blk 85 Bedok North Street 4,0.30955467,10.94458937
143,128 BEDOK NTH ST 2,460128,1.327740236,103.9390057,128 BEDOK NORTH STREET 2 SINGAPORE 460128,"(1.327740236, 103.93900570000001)",Tanah Merah,0.832153852,Bedok   Point    Singapore ,0.805396156,SHENG SIONG SUPERMARKET PTE LTD,0.474635069,Blk 58 New Upper Changi Road,0.468422993,10.86396781
144,129 BEDOK NTH ST 2,460129,1.327554432,103.9380305,129 BEDOK NORTH STREET 2 SINGAPORE 460129,"(1.3275544320000001, 103.93803050000001)",Tanah Merah,0.93957595,Bedok   Point    Singapore ,0.698382376,SHENG SIONG SUPERMARKET PTE LTD,0.450379257,Blk 85 Bedok North Street 4,0.504986467,10.75781573
145,138 BEDOK NTH ST 2,460138,1.330010112,103.9363435,138 BEDOK NORTH STREET 2 SINGAPORE 460138,"(1.330010112, 103.9363435)",Bedok Reservoir,0.817648739,Bedok   Point    Singapore ,0.727489544,SHENG SIONG SUPERMARKET PTE LTD,0.16859174,Blk 85 Bedok North Street 4,0.353159971,10.71823681
146,87 BEDOK NTH ST 4,460087,1.332502614,103.9385871,87 BEDOK NORTH STREET 4 DBS BEDOK NORTH STREET 4 SINGAPORE 460087,"(1.332502614, 103.93858709999999)",Bedok Reservoir,0.763688465,East   Village    Singapore ,0.850271064,NTUC Fairprice Co-operative Ltd,0.06487053,Blk 85 Bedok North Street 4,0.057241523,11.07036376
147,100 BEDOK NTH AVE 4,460100,1.334355934,103.9390327,100 BEDOK NORTH AVENUE 4 PEARL GARDEN SINGAPORE 460100,"(1.334355934, 103.9390327)",Bedok Reservoir,0.708059464,East   Village    Singapore ,0.846957635,NTUC Fairprice Co-operative Ltd,0.179852144,Blk 85 Bedok North Street 4,0.259849896,11.21506744
148,412 BEDOK NTH AVE 2,460412,1.329291261,103.9310907,412 BEDOK NORTH AVENUE 2 SINGAPORE 460412,"(1.3292912609999998, 103.9310907)",Bedok,0.591828307,Djitsun   Mall   Bedok    Singapore ,0.39614725,MELON SUPERMARKET PTE LTD,0.344997831,Blk 216 Bedok North Street 1,0.349319758,10.16905476
